Species,Country_of_Origin,Harvest_Year,Color,Processing_Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean_Cup,Sweetness,Cupper_Points,Total_Cup_Points,Taste_Categories,Full-bodied,Lingering,Sour,Sweet
Arabica,Brazil,2012,Green,Natural / Dry,7.67,7.58,7.42,7.0,7.5,7.58,10.0,10.0,10.0,7.5,82.25,['Sweet'],0,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.42,7.42,7.5,7.42,7.42,7.5,10.0,10.0,10.0,7.5,82.17,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Blue-Green,Washed / Wet,7.5,7.5,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.58,82.17,['Sweet'],0,0,0,1
Arabica,Tanzania,2015,Green,Washed / Wet,7.58,7.42,7.42,7.33,7.5,7.42,10.0,10.0,10.0,7.5,82.17,['Sweet'],0,0,0,1
Arabica,Tanzania,2015,Green,Washed / Wet,7.42,7.42,7.42,7.5,7.5,7.33,10.0,10.0,10.0,7.58,82.17,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,6.92,7.58,7.42,7.33,7.83,7.5,10.0,10.0,10.0,7.58,82.17,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Thailand,2014,Blue-Green,Washed / Wet,7.42,7.42,7.17,7.75,7.25,7.67,10.0,10.0,10.0,7.5,82.17,"['Sweet', 'Sour']",0,0,1,1
Arabica,Honduras,2015,Green,Washed / Wet,7.67,7.5,7.25,7.42,7.58,7.42,10.0,10.0,10.0,7.33,82.17,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Blue-Green,Washed / Wet,7.42,7.42,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.42,82.17,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,7.58,7.5,7.42,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.17,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.75,7.42,7.42,7.58,7.33,7.42,10.0,10.0,10.0,7.25,82.17,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.42,7.33,7.17,7.42,7.33,8.17,10.0,10.0,10.0,7.33,82.17,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Other,7.5,7.5,7.5,7.5,7.5,7.5,10.0,10.0,10.0,7.17,82.17,['Sweet'],0,0,0,1
Arabica,Taiwan,2012,Green,Washed / Wet,7.67,7.5,7.5,7.17,7.17,7.58,10.0,10.0,10.0,7.58,82.17,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Blue-Green,Washed / Wet,7.33,7.25,7.25,7.58,7.75,7.5,10.0,10.0,10.0,7.5,82.17,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.58,7.25,7.5,7.5,7.33,10.0,10.0,10.0,7.5,82.17,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.0,7.67,7.5,7.5,7.42,7.5,10.0,10.0,10.0,7.58,82.17,['Sweet'],0,0,0,1
Arabica,Colombia,2016,Green,Washed / Wet,7.75,7.58,7.42,7.67,7.83,7.58,9.33,9.33,10.0,7.58,82.08,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.42,7.58,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.5,82.08,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.25,7.25,7.58,7.58,7.25,7.92,10.0,10.0,10.0,7.25,82.08,"['Sweet', 'Lingering']",0,1,0,1
Arabica,Costa Rica,2015,Blue-Green,Washed / Wet,7.75,7.42,7.42,7.25,7.17,7.42,10.0,10.0,10.0,7.67,82.08,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.33,7.42,7.42,7.5,7.58,10.0,10.0,10.0,7.42,82.08,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.5,7.5,7.33,7.33,7.5,10.0,10.0,10.0,7.5,82.08,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Green,Washed / Wet,7.5,7.42,7.42,7.42,7.67,7.42,10.0,10.0,10.0,7.25,82.08,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Costa Rica,2013,Green,Washed / Wet,7.58,7.33,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.33,82.08,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Blue-Green,Natural / Dry,7.25,7.58,7.58,7.25,7.5,7.42,10.0,10.0,10.0,7.5,82.08,"['Sweet', 'Lingering']",0,1,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.58,7.5,7.33,7.42,7.42,10.0,10.0,10.0,7.42,82.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.42,7.42,7.5,7.25,7.5,10.0,10.0,10.0,7.5,82.08,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.5,7.25,7.58,7.42,7.33,10.0,10.0,10.0,7.33,82.08,['Sweet'],0,0,0,1
Arabica,Vietnam,2012,Green,Natural / Dry,7.67,8.0,7.17,7.08,7.67,7.08,10.0,10.0,10.0,7.42,82.08,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.75,7.33,7.42,10.0,10.0,10.0,7.33,82.08,"['Sweet', 'Sour']",0,0,1,1
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.33,7.5,7.33,7.58,7.08,7.83,10.0,10.0,10.0,7.42,82.08,['Sweet'],0,0,0,1
Arabica,Honduras,2017,Green,Washed / Wet,7.5,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,['Sweet'],0,0,0,1
Arabica,Honduras,2016,Green,Natural / Dry,7.5,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.5,82.0,['Sweet'],0,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.5,7.33,7.42,7.5,7.33,7.42,10.0,10.0,10.0,7.5,82.0,['Sweet'],0,0,0,1
Arabica,Tanzania,2015,Green,Washed / Wet,7.67,7.33,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.42,82.0,['Sweet'],0,0,0,1
Arabica,Laos,2015,Blue-Green,Washed / Wet,7.42,7.5,7.25,7.33,7.5,7.5,10.0,10.0,10.0,7.5,82.0,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.42,7.33,7.58,7.33,7.42,10.0,10.0,10.0,7.5,82.0,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Blue-Green,Washed / Wet,7.5,7.42,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.33,82.0,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.33,7.5,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.75,82.0,['Sweet'],0,0,0,1
Arabica,Thailand,2013,Green,Washed / Wet,7.58,7.5,7.42,7.42,7.33,7.42,10.0,10.0,10.0,7.33,82.0,['Sweet'],0,0,0,1
Arabica,Costa Rica,2013,Green,Washed / Wet,7.5,7.25,7.33,7.33,7.75,7.5,10.0,10.0,10.0,7.33,82.0,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Honduras,2014,Green,Washed / Wet,7.33,7.33,7.33,7.5,7.5,7.83,10.0,10.0,10.0,7.17,82.0,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Green,Washed / Wet,7.33,7.33,7.58,7.5,7.5,7.58,10.0,10.0,10.0,7.17,82.0,"['Sweet', 'Lingering']",0,1,0,1
Arabica,Taiwan,2012,Blue-Green,Washed / Wet,7.42,7.58,7.33,7.42,8.0,7.5,9.33,10.0,10.0,7.42,82.0,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2012,Blue-Green,Natural / Dry,7.33,7.67,7.42,7.17,7.33,7.42,10.0,10.0,10.0,7.67,82.0,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.33,7.25,7.5,7.42,7.42,10.0,10.0,10.0,7.42,82.0,['Sweet'],0,0,0,1
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.5,7.33,7.5,7.33,7.5,10.0,10.0,10.0,7.42,82.0,['Sweet'],0,0,0,1
Arabica,Brazil,2012,Blue-Green,Semi-washed / Semi-pulped,7.42,7.5,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.42,82.0,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Natural / Dry,7.33,7.33,7.33,7.5,7.67,7.67,10.0,10.0,10.0,7.17,82.0,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2012,Green,Semi-washed / Semi-pulped,7.58,7.5,7.17,7.5,7.5,7.42,10.0,10.0,10.0,7.33,82.0,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.75,7.33,7.33,7.42,7.75,7.67,10.0,10.0,9.33,7.42,82.0,['Full-bodied'],1,0,0,0
Arabica,Guatemala,2017,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.58,7.5,9.33,10.0,10.0,7.58,81.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.42,10.0,10.0,10.0,7.42,81.92,['Sweet'],0,0,0,1
Arabica,Honduras,2017,Green,Washed / Wet,7.58,7.5,7.25,7.33,7.42,7.5,10.0,10.0,10.0,7.33,81.92,['Sweet'],0,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.42,7.33,7.33,7.5,7.5,7.33,10.0,10.0,10.0,7.5,81.92,['Sweet'],0,0,0,1
Arabica,El Salvador,2014,Green,Washed / Wet,7.67,7.58,7.33,7.5,7.5,7.67,10.0,10.0,9.33,7.33,81.92,[],0,0,0,0
Arabica,Guatemala,2015,Green,Washed / Wet,7.58,7.58,7.17,7.83,7.17,7.33,10.0,10.0,10.0,7.25,81.92,"['Sweet', 'Sour']",0,0,1,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.33,7.33,7.33,7.42,7.5,7.58,10.0,10.0,10.0,7.42,81.92,['Sweet'],0,0,0,1
Arabica,Nicaragua,2013,Green,Washed / Wet,7.58,7.42,7.25,7.17,7.5,7.67,10.0,10.0,10.0,7.33,81.92,['Sweet'],0,0,0,1
Arabica,Honduras,2012,Green,Washed / Wet,7.42,7.33,7.33,7.58,7.33,7.5,10.0,10.0,10.0,7.42,81.92,['Sweet'],0,0,0,1
Arabica,Taiwan,2012,Green,Other,7.5,7.5,7.42,7.25,7.5,7.5,10.0,10.0,10.0,7.25,81.92,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.58,7.5,7.25,7.58,7.5,7.25,10.0,10.0,10.0,7.25,81.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.58,7.17,7.58,7.42,7.33,10.0,10.0,10.0,7.5,81.92,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.42,7.33,7.83,7.5,7.5,9.33,10.0,10.0,7.33,81.92,"['Sweet', 'Sour']",0,0,1,1
Arabica,Brazil,2012,Green,Natural / Dry,7.42,7.58,7.25,7.5,7.33,7.5,10.0,10.0,10.0,7.33,81.92,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.5,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.42,81.83,['Sweet'],0,0,0,1
Arabica,Costa Rica,2016,Green,Pulped natural / honey,7.25,7.33,7.5,7.33,7.67,7.42,10.0,10.0,10.0,7.33,81.83,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2016,Green,Natural / Dry,7.42,7.5,7.42,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,['Sweet'],0,0,0,1
Arabica,Indonesia,2015,Green,Other,7.75,7.83,7.58,7.75,7.92,7.83,10.0,10.0,10.0,5.17,81.83,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
Arabica,Guatemala,2015,Green,Washed / Wet,7.58,7.5,7.33,7.42,7.58,7.25,10.0,10.0,10.0,7.17,81.83,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.17,7.58,6.83,7.5,7.75,7.25,10.0,10.0,10.0,7.75,81.83,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.58,7.0,6.92,6.92,7.67,7.5,10.0,10.0,10.0,8.25,81.83,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Myanmar,2015,Green,Washed / Wet,7.33,7.58,7.5,7.42,7.33,7.33,10.0,10.0,10.0,7.33,81.83,['Sweet'],0,0,0,1
Arabica,Mexico,2015,Green,Washed / Wet,7.58,7.5,7.33,7.5,7.17,7.33,10.0,10.0,10.0,7.42,81.83,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.5,7.5,7.33,7.5,7.42,7.25,10.0,10.0,10.0,7.33,81.83,['Sweet'],0,0,0,1
Arabica,Costa Rica,2015,Green,Washed / Wet,7.67,7.5,7.5,7.25,7.08,7.42,10.0,10.0,10.0,7.42,81.83,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Green,Washed / Wet,7.67,7.33,7.17,7.25,7.75,7.33,10.0,10.0,10.0,7.33,81.83,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Malawi,2014,Green,Washed / Wet,7.58,7.42,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.42,81.83,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,7.33,7.58,7.25,7.17,7.83,7.33,10.0,10.0,10.0,7.33,81.83,"['Sweet', 'Full-bodied']",1,0,0,1
Arabica,Honduras,2014,Green,Natural / Dry,7.5,7.5,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.5,81.83,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.42,7.42,7.25,7.5,7.33,7.42,10.0,10.0,10.0,7.5,81.83,['Sweet'],0,0,0,1
Arabica,Colombia,2013,Blue-Green,Washed / Wet,7.5,7.5,7.0,7.42,7.5,7.58,10.0,10.0,10.0,7.33,81.83,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Blue-Green,Natural / Dry,7.83,7.83,7.83,8.0,7.83,7.83,10.0,6.67,10.0,8.0,81.83,"['Sweet', 'Sour', 'Full-bodied', 'Lingering']",1,1,1,1
Arabica,Brazil,2012,Blue-Green,Semi-washed / Semi-pulped,7.75,7.75,7.5,7.42,7.83,7.75,9.33,9.33,9.33,7.83,81.83,['Full-bodied'],1,0,0,0
Arabica,Guatemala,2013,Green,Washed / Wet,7.83,7.67,7.33,7.33,7.67,7.83,9.33,10.0,9.33,7.5,81.83,['Full-bodied'],1,0,0,0
Arabica,Mexico,2012,Green,Washed / Wet,7.83,7.33,7.25,7.58,7.25,7.33,10.0,10.0,10.0,7.25,81.83,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.33,7.33,7.25,7.5,7.5,7.5,10.0,10.0,10.0,7.42,81.83,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.5,7.5,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.75,['Sweet'],0,0,0,1
Arabica,Vietnam,2014,Blue-Green,Washed / Wet,7.0,7.08,7.33,7.5,7.5,7.33,10.0,10.0,10.0,8.0,81.75,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Blue-Green,Washed / Wet,7.42,7.42,7.42,7.42,7.33,7.33,10.0,10.0,10.0,7.42,81.75,['Sweet'],0,0,0,1
Arabica,Brazil,2013,Blue-Green,Natural / Dry,7.17,7.25,7.17,7.25,7.42,8.25,10.0,10.0,10.0,7.25,81.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.5,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.25,81.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.5,7.33,7.58,7.33,7.33,10.0,10.0,10.0,7.25,81.75,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.33,7.42,7.33,7.67,7.42,7.25,10.0,10.0,10.0,7.33,81.75,['Sweet'],0,0,0,1
Arabica,Colombia,2011,Green,Washed / Wet,7.33,7.42,7.33,7.33,7.5,7.67,10.0,10.0,10.0,7.17,81.75,['Sweet'],0,0,0,1
Arabica,Brazil,2017,Green,Natural / Dry,7.42,7.5,7.25,7.5,7.5,7.25,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.42,7.08,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.33,7.17,7.67,7.33,7.42,10.0,10.0,10.0,7.33,81.67,['Sweet'],0,0,0,1
Arabica,Honduras,2016,Blue-Green,Washed / Wet,7.58,7.5,7.33,7.33,7.42,7.25,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.25,7.75,6.92,7.42,7.5,7.58,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.5,7.42,10.0,10.0,10.0,7.33,81.67,['Sweet'],0,0,0,1
Arabica,Tanzania,2013,Green,Washed / Wet,7.33,7.33,7.5,7.25,7.42,7.33,10.0,10.0,10.0,7.5,81.67,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.5,7.42,10.0,10.0,10.0,7.33,81.67,['Sweet'],0,0,0,1
Arabica,Indonesia,2013,Blue-Green,Semi-washed / Semi-pulped,7.17,7.42,7.33,7.42,7.33,7.42,10.0,10.0,10.0,7.58,81.67,['Sweet'],0,0,0,1
Arabica,Honduras,2014,Green,Natural / Dry,7.5,7.33,7.5,7.5,7.17,7.17,10.0,10.0,10.0,7.5,81.67,['Sweet'],0,0,0,1
Arabica,Costa Rica,2013,Green,Washed / Wet,7.5,7.17,7.17,7.17,7.5,7.08,10.0,10.0,10.0,8.08,81.67,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.42,7.42,7.67,8.0,7.58,7.5,9.33,9.33,10.0,7.42,81.67,"['Sweet', 'Sour', 'Lingering']",0,1,1,1
Arabica,Taiwan,2013,Green,Semi-washed / Semi-pulped,7.5,7.5,7.5,7.25,7.42,7.25,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Washed / Wet,7.58,7.42,7.33,7.42,7.33,7.33,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.5,7.42,7.08,7.58,7.33,7.33,10.0,10.0,10.0,7.42,81.67,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.5,7.67,7.33,7.33,7.33,7.33,10.0,10.0,10.0,7.17,81.67,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.25,7.67,7.58,7.67,7.67,7.58,8.67,10.0,10.0,7.58,81.67,"['Sweet', 'Full-bodied', 'Lingering']",1,1,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.67,7.25,7.17,7.75,7.5,7.25,10.0,10.0,10.0,7.08,81.67,"['Sweet', 'Sour']",0,0,1,1
Arabica,Mexico,2012,Green,Washed / Wet,7.5,7.42,7.33,7.42,7.42,7.42,10.0,10.0,10.0,7.17,81.67,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.58,7.25,7.17,10.0,10.0,10.0,7.42,81.67,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.75,7.58,7.25,7.17,7.58,7.33,9.33,10.0,10.0,7.67,81.67,['Sweet'],0,0,0,1
Arabica,United States (Hawaii),2012,Green,Washed / Wet,7.42,7.33,7.33,7.33,7.17,7.83,10.0,10.0,10.0,7.25,81.67,['Sweet'],0,0,0,1
Arabica,Honduras,2018,Blue-Green,Washed / Wet,7.5,7.42,7.08,7.42,7.5,7.33,10.0,10.0,10.0,7.33,81.58,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.42,7.42,7.08,7.5,7.42,7.33,10.0,10.0,10.0,7.42,81.58,['Sweet'],0,0,0,1
Arabica,Taiwan,2016,Blue-Green,Washed / Wet,7.42,7.42,7.25,7.67,7.33,7.25,10.0,10.0,10.0,7.25,81.58,['Sweet'],0,0,0,1
Arabica,Costa Rica,2015,Green,Washed / Wet,7.58,7.42,7.5,7.17,7.08,7.58,10.0,10.0,10.0,7.25,81.58,['Sweet'],0,0,0,1
Arabica,Tanzania,2014,Green,Washed / Wet,7.42,7.42,7.33,7.42,7.42,7.33,10.0,10.0,10.0,7.25,81.58,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Green,Washed / Wet,7.42,7.42,7.17,7.58,7.33,7.33,10.0,10.0,10.0,7.33,81.58,['Sweet'],0,0,0,1
Arabica,Brazil,2013,Blue-Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.25,10.0,10.0,10.0,7.33,81.58,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.42,7.33,7.17,7.58,7.42,7.5,10.0,10.0,10.0,7.17,81.58,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.67,7.5,7.42,7.5,6.75,7.42,10.0,10.0,10.0,7.33,81.58,['Sweet'],0,0,0,1
Arabica,Guatemala,2017,Green,Washed / Wet,7.67,7.58,7.17,7.42,7.33,7.42,9.33,10.0,10.0,7.58,81.5,['Sweet'],0,0,0,1
Arabica,Nicaragua,2017,Green,Other,7.5,7.42,7.33,7.33,7.25,7.33,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Honduras,2017,Green,Washed / Wet,7.5,7.5,7.33,7.42,7.17,7.25,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Taiwan,2015,Green,Natural / Dry,7.5,7.42,7.33,7.08,7.58,7.25,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Myanmar,2015,Green,Washed / Wet,7.25,7.42,7.25,7.5,7.33,7.33,10.0,10.0,10.0,7.42,81.5,['Sweet'],0,0,0,1
Arabica,Costa Rica,2014,Green,Washed / Wet,7.83,7.33,7.08,7.08,7.33,7.5,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Green,Washed / Wet,7.67,7.42,6.92,7.5,7.5,7.17,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.5,7.42,7.17,7.58,7.25,7.42,10.0,10.0,10.0,7.17,81.5,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Blue-Green,Washed / Wet,7.42,7.33,7.67,7.33,7.42,7.5,10.0,10.0,9.33,7.5,81.5,['Lingering'],0,1,0,0
Arabica,Brazil,2014,Green,Semi-washed / Semi-pulped,7.58,7.5,7.5,7.67,7.67,7.83,9.33,9.33,9.33,7.75,81.5,['Full-bodied'],1,0,0,0
Arabica,Haiti,2013,Blue-Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.33,10.0,10.0,10.0,7.33,81.5,['Sweet'],0,0,0,1
Arabica,Taiwan,2013,Green,Other,7.5,7.42,7.25,7.25,7.33,7.33,10.0,10.0,10.0,7.42,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2013,Green,Washed / Wet,7.33,7.33,7.17,7.42,7.5,7.5,10.0,10.0,10.0,7.25,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.58,7.42,7.25,7.42,7.33,7.33,10.0,10.0,10.0,7.17,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.25,7.17,7.42,7.17,8.0,10.0,10.0,10.0,7.08,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Semi-washed / Semi-pulped,7.33,7.5,7.33,7.33,7.33,7.42,10.0,10.0,10.0,7.25,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Washed / Wet,7.42,7.42,7.33,7.17,7.25,7.42,10.0,10.0,10.0,7.5,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2012,Green,Natural / Dry,7.5,7.5,7.25,7.5,7.42,7.58,9.33,10.0,10.0,7.42,81.5,['Sweet'],0,0,0,1
Arabica,Indonesia,2012,Green,Washed / Wet,7.75,7.17,7.17,7.33,7.58,7.33,10.0,10.0,10.0,7.17,81.5,['Sweet'],0,0,0,1
Arabica,Brazil,2012,Blue-Green,Semi-washed / Semi-pulped,7.5,7.42,7.17,7.42,7.5,7.33,10.0,10.0,10.0,7.17,81.5,['Sweet'],0,0,0,1
Arabica,Guatemala,2012,Green,Washed / Wet,7.33,7.5,7.33,7.42,7.17,7.33,10.0,10.0,10.0,7.42,81.5,['Sweet'],0,0,0,1
Arabica,Mexico,2017,Green,Washed / Wet,7.58,7.33,7.08,7.33,7.5,7.33,10.0,10.0,10.0,7.25,81.42,['Sweet'],0,0,0,1
Arabica,Guatemala,2016,Green,Washed / Wet,7.42,7.33,7.08,7.58,7.33,7.25,10.0,10.0,10.0,7.42,81.42,['Sweet'],0,0,0,1
Arabica,Brazil,2015,Green,Natural / Dry,7.33,7.5,7.5,7.33,6.83,7.42,10.0,10.0,10.0,7.5,81.42,['Sweet'],0,0,0,1
Arabica,Honduras,2015,Green,Washed / Wet,7.5,7.33,7.17,7.25,7.5,7.42,10.0,10.0,10.0,7.25,81.42,['Sweet'],0,0,0,1
Arabica,Taiwan,2014,Green,Washed / Wet,7.83,7.75,7.42,7.17,7.08,7.08,10.0,10.0,10.0,7.08,81.42,['Sweet'],0,0,0,1
Arabica,Malawi,2014,Blue-Green,Washed / Wet,7.58,7.17,7.33,7.42,7.08,7.42,10.0,10.0,10.0,7.42,81.42,['Sweet'],0,0,0,1
Arabica,Brazil,2014,Green,Natural / Dry,7.25,7.5,7.42,7.17,7.33,7.33,10.0,10.0,10.0,7.42,81.42,['Sweet'],0,0,0,1
Arabica,Guatemala,2014,Green,Washed / Wet,7.42,7.5,7.17,7.42,7.42,7.42,10.0,10.0,10.0,7.08,81.42,['Sweet'],0,0,0,1
Arabica,Mexico,2014,Green,Washed / Wet,7.67,7.33,7.25,7.17,7.25,7.42,10.0,10.0,10.0,7.33,81.42,['Sweet'],0,0,0,1
Arabica,Peru,2013,Blue-Green,Washed / Wet,7.42,7.42,7.17,7.33,7.42,7.42,10.0,10.0,10.0,7.25,81.42,['Sweet'],0,0,0,1
Arabica,Guatemala,2013,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.42,7.5,10.0,10.0,10.0,7.08,81.42,['Sweet'],0,0,0,1
Arabica,Colombia,2011,Green,Natural / Dry,7.5,7.42,7.25,7.17,7.17,7.75,10.0,10.0,10.0,7.17,81.42,['Sweet'],0,0,0,1
